feedback_id,passenger_id,flight_id,rating_overall,nps_score,rating_crew,rating_food,rating_seat,rating_ground,submission_date,delay_minutes,is_purple_cow
d6040a08-736c-4ade-9c1e-f1b90023ceb7,f44c254c-345d-4c7f-bd04-6a367c4291c3,FL-1054,3,6,5,5,4,3,2023-06-18,61,0
e32878bf-85eb-4034-b6cb-0d6f85d265e7,2110cbbb-f790-43ff-b91e-e46d0b02812d,FL-1054,4,8,5,3,4,4,2023-06-16,61,1
8c4434b1-3fb6-40d3-b9b6-b0ed913f0238,0c663c9b-927c-4636-b12a-7bab67ed59db,FL-1054,3,6,4,5,5,3,2023-06-18,61,0
dbf5b33f-1d7a-4e1d-80fe-13f136d6cc55,8d6d2900-7472-427b-b7df-744f83e5e3e8,FL-1054,2,2,4,4,5,2,2023-06-17,61,0
6ab54537-e16c-472a-840f-ecc5676fc594,4e6ff95f-a05f-45ee-93e6-2370e351b1cc,FL-1054,3,6,5,3,4,1,2023-06-20,61,0
59cca057-10a4-45a1-8314-f001f7c5566e,5e50e4ec-e3c8-4336-942d-ad5e0e8dfd91,FL-1054,3,2,4,5,2,2,2023-06-16,61,0
8a913fd5-fe79-47db-ab86-b21c3f3f1d54,1304d7b7-a647-43bf-9b32-4ee8b6f055fd,FL-1055,5,8,5,4,3,4,2023-02-15,0,1
7f778724-ba5a-43b0-883e-2c5f2789b3aa,efb810e7-591c-47a5-a600-b1664fd8675d,FL-1055,4,7,4,4,5,4,2023-02-16,0,1
8f0a571d-89a6-428e-be0b-587906a23324,8efb945f-4f22-4e24-95c8-12c9776dd6c4,FL-1055,5,10,5,4,4,5,2023-02-15,0,1
3e454adf-d94a-4ef2-b307-5bb6b1ba8bdd,71861d7d-078d-4ff4-8773-f9d236cbef40,FL-1055,3,6,5,4,1,5,2023-02-15,0,0
e8853dc9-09f0-4ec0-a7d6-66ae2388d3f6,dd93f0e9-f68a-46bd-bfa3-5602e062ccf6,FL-1055,4,9,4,4,3,3,2023-02-14,0,1
80cd518c-ebd3-45b6-ab43-d21a013236a9,20106d53-342b-4b2b-ae23-f332c124b050,FL-1055,4,8,4,4,4,3,2023-02-13,0,1
7adf7260-384b-4398-989e-e6a687a13ee8,9586d09e-8ac7-40ab-83c7-7e6f500d19e9,FL-1055,5,10,5,4,4,3,2023-02-17,0,1
1586d869-c7d4-4993-8269-ef8a1282fbbb,910236cc-bcb3-4685-9ed9-83bc8fd0cac8,FL-1056,5,10,5,1,5,3,2024-03-29,55,1
6f7079d8-4b02-462b-9adb-69e114d9e617,62b3e188-78b3-4808-a622-a78681201f60,FL-1056,4,10,5,4,5,3,2024-03-30,55,1
8bbc0c6a-a0c5-408c-a06c-7d350b1177a6,1a5d4509-fcb3-4dbb-b568-4ff2d3f7cfb5,FL-1056,5,10,4,3,2,2,2024-04-01,55,1
3add590d-be28-4910-b73f-5d4cb30597e5,338d124c-0991-4663-8b74-1438437f7767,FL-1056,4,8,5,5,3,3,2024-03-28,55,1
819fdd7c-e634-47bd-a8d1-565d793a988d,cfe04247-d17e-4bc7-9037-c22d186dda3c,FL-1056,5,10,5,5,4,2,2024-03-31,55,1
de6432ed-57b7-4a01-b6d7-9aecd25d0215,85fb0813-69f0-4d05-812f-bf9ee2a8578d,FL-1056,5,10,4,3,3,2,2024-04-01,55,1
a9bcb666-8d87-45bf-b021-36c55123d2de,79eab9df-5334-4e5a-bd5a-d5f5f1fc3637,FL-1056,5,10,4,3,5,3,2024-03-31,55,1
4d4e2db4-89d8-4a09-acb5-ef78b2d11d05,f0e6278c-5c5f-49bd-a382-5bb1262361d7,FL-1056,3,6,5,4,3,5,2024-03-28,55,0
9c23cfa8-ce4a-4963-9317-bbe5a3404063,67939f0c-8bff-466a-b6d4-a920e0d70754,FL-1057,5,10,4,5,5,5,2024-07-30,7,1
8a1ff8cc-7597-4ba4-99a2-867f6a401eaf,344845b4-27a2-46b9-ad93-cfd6930d8d0b,FL-1057,3,5,5,3,4,3,2024-08-03,7,0
ed6edbf7-cea1-4b19-86a3-83fa1c2da3f4,b24f3e22-138f-4e37-b613-0e5bc35a2e91,FL-1057,5,10,4,5,5,3,2024-08-02,7,1
50c8186f-fa28-4b17-b17a-6d125fc5df8e,c4271998-a442-4cc2-89e9-cd3c22ea95a7,FL-1057,4,8,5,4,4,4,2024-08-01,7,1
a1527da8-6494-4601-b209-af4fb1b89ad0,b137073b-c1bc-48ba-883e-042c4b83c510,FL-1057,4,7,3,4,5,5,2024-08-01,7,0
3d758be6-8202-40f3-8e15-b4f8979a5b20,27e4adfa-f39f-46ac-b9c3-5574598b46e0,FL-1057,4,8,4,3,4,3,2024-08-01,7,1
b9c6a1e4-1931-4c15-bf46-28341a7a8151,fb4cacc2-0e71-42cd-8efe-e585fb0cadc4,FL-1057,3,8,4,4,5,2,2024-07-30,7,0
100b4a42-d794-49fe-849e-4f6795b5f63a,9bd04eef-0896-432b-9cfd-d528bfd4347c,FL-1058,4,10,4,3,5,3,2024-11-15,14,1
e9002a06-cf2e-4280-9283-f4602b9d9833,2134a116-9086-41e9-aa4f-ce003a97cad8,FL-1058,4,10,4,3,5,5,2024-11-14,14,1
c9e979c5-0992-405c-85ab-062428e8eb62,e46da9e7-3d48-4171-925a-59a850e35159,FL-1058,3,6,4,3,4,5,2024-11-16,14,0
fca77092-7c43-4c2b-91f3-801c719f772e,c17609b2-aa19-4756-b0e3-124e6927b952,FL-1058,4,8,4,5,4,3,2024-11-15,14,1
4f6d6209-7d39-4159-a298-2364e9a203fd,42f30913-b78d-443f-89c8-24c0f3fa1b88,FL-1058,5,10,5,5,5,4,2024-11-13,14,1
4bf2ec91-9610-4c42-a5fe-148ca1d31acc,ddbf49e0-bdcc-4694-a547-aca480457394,FL-1059,3,7,5,4,4,3,2023-06-05,0,0
f470cabd-3222-423c-a01a-83d4c1b7b0dc,a7e3f67e-d616-40d7-9e3a-3073b8ec5fd5,FL-1059,3,7,5,4,3,2,2023-06-05,0,0
cb4cdd12-8491-4d33-842c-938d3ceb20d0,8d7cf63e-aac0-492e-a283-c8db393f0bbf,FL-1059,4,8,5,3,3,5,2023-06-03,0,1
ae6cc39d-2f98-4ca0-9a0d-8a289a038b70,48f87c7e-f379-4794-a75d-c3af7fda8af9,FL-1059,2,2,3,3,5,5,2023-06-02,0,0
464f9c3f-d28c-4f99-b67f-8d7693e42973,c51509fd-88a5-446b-bac7-16b2499596fd,FL-1059,5,9,4,2,5,3,2023-06-06,0,1
288100db-9aa2-4553-94c3-e5635fee901f,33cea9bd-d4df-46ab-950f-fe5a0e044e84,FL-1060,4,9,4,4,3,4,2024-07-08,0,1
1e91ade5-abc4-44fd-aa05-66f904961d14,d59ad427-7d62-4568-8126-13656f1d85a3,FL-1060,3,6,5,5,5,5,2024-07-10,0,0
3b9b8a1e-863e-4ed4-98e7-72320eaf06c7,2d1b7031-3415-492a-a59a-85aa310ec4b9,FL-1060,5,9,5,5,3,1,2024-07-07,0,1
da94c240-41fb-4821-bbc8-4eb69872363e,8287cc36-66f5-41a1-b725-4c7a38374124,FL-1060,4,8,5,5,4,5,2024-07-10,0,1
596bd430-171e-4291-ad4c-418bf51a1668,2e5e0863-5166-4b21-95fe-3b4a2f8b6569,FL-1060,5,10,4,4,3,3,2024-07-07,0,1
74cd3dd6-c2b8-4910-aa63-50b4aad04379,9cc1aa8c-cfdb-4be6-ad4b-3549cd09299b,FL-1060,5,10,5,5,3,4,2024-07-08,0,1
d1cf2222-ed63-4fa7-8fd5-501336b26b96,37742795-a9fd-428c-aa8f-2c7132b50f1c,FL-1060,3,6,4,5,2,2,2024-07-09,0,0
50c36fa8-0a60-4b57-be30-30491b944a70,9800cde6-e5b3-43e0-826b-d18bd749bfd7,FL-1060,3,7,5,4,2,3,2024-07-08,0,0
8e88f856-46c5-4ce2-a966-7365fd124dfa,adf5db6a-ffcb-4645-9499-42a73a06275f,FL-1060,5,10,4,3,4,5,2024-07-10,0,1
a318f824-12e7-46a9-9339-0ec934bfb136,eaf01b66-6497-4494-b500-e23e9d872715,FL-1061,4,10,5,4,4,4,2023-11-08,11,1
a3e0b39c-5f66-4326-9b89-d5f98da7f29a,8299e09d-ce08-4a00-aa90-5b71de8d02d5,FL-1061,5,8,5,2,4,3,2023-11-08,11,1
08943fd2-e603-4bee-91fc-2945ced2a9fa,c59f3cba-8b0f-44f3-b17b-bbec77255b90,FL-1061,5,10,4,4,5,5,2023-11-08,11,1
881636a5-c156-43fa-ac90-af3cd18770e0,4444e5f8-9713-485c-8dd5-587758ecd028,FL-1061,5,10,5,5,4,4,2023-11-09,11,1
6d5f1c73-e2a0-4411-94bd-8b588f2b99f9,a8ca09dd-1e76-43e8-909f-fea86d4c90ef,FL-1061,4,8,5,4,4,3,2023-11-07,11,1
c650c072-3838-4925-85d3-82cbab72967c,7d1a1414-caa6-402e-aadd-f83e9116d42a,FL-1061,3,6,4,2,3,5,2023-11-10,11,0
9e5686bd-aa6e-470d-b687-c05763733985,edd80662-032d-4180-8a63-1d19a4b48a63,FL-1061,4,7,4,3,5,3,2023-11-08,11,1
bf5ee118-4ae1-40ad-992e-edd0e4135f0b,302c158c-6573-4615-831b-2a5f240ee970,FL-1061,2,5,5,4,3,3,2023-11-06,11,0
645a863e-e593-4a40-b3ad-d5aacfd18a9c,657f8ac9-8752-4f29-99da-c5310da57022,FL-1062,4,9,4,5,5,3,2024-02-23,27,1
aedeec62-f5c8-4781-8a5f-1acbabf810fa,4ead2938-9226-4552-918f-4aaaf6bb931f,FL-1062,4,9,5,3,5,3,2024-02-21,27,1
b82bcf38-c07c-4890-8766-c06b73647150,37239d5c-528a-46fd-a7b0-bbb29c476fef,FL-1062,3,7,4,2,4,3,2024-02-21,27,0
59885943-3b52-4b50-bfe1-2fa3873e7989,eda161c4-df47-4950-8fd2-b804dbf8a4a6,FL-1062,4,8,4,2,4,4,2024-02-22,27,1
72c32386-e3f6-4bb1-a826-cc5fd0968f8a,b41c4852-ad97-44f2-8d44-ce1a729a8554,FL-1062,5,8,5,2,5,3,2024-02-23,27,1
e3b4b0e7-b24a-4be1-acdc-004be76e72ce,39a6064e-0f0d-4664-b77b-0de790a42ebf,FL-1062,3,5,4,3,3,3,2024-02-20,27,0
e9a060c7-9657-4b3b-8181-12c184820ac5,506d4587-8b1c-46dc-bb4b-be15e41cf446,FL-1062,4,7,3,3,5,5,2024-02-22,27,0
f4fe8fdb-f5a4-4a39-b14b-1cbccacb9055,eae32710-5de9-43df-8f4b-32f898faf04f,FL-1062,4,9,4,5,5,5,2024-02-21,27,1
1a2a2a71-993b-4d1a-a7b9-623b740a4121,0d90e513-3562-4620-80de-f27a31199fa2,FL-1063,5,8,5,4,5,3,2024-04-16,6,1
cb997993-165f-424a-a2ab-dd5ef1f0f600,fe4899f2-248b-44c9-bf53-e330aa8b5113,FL-1063,5,8,5,4,5,2,2024-04-17,6,1
e7f5bfbb-d60b-4343-baa1-7e9fe6e5ab4f,db281247-8929-4b0f-a7e4-9343d1f2c695,FL-1063,4,6,5,4,4,5,2024-04-15,6,1
4f9b1af4-275f-40e1-b110-2b6f281dcc2f,d6d0e0e3-a771-4441-aa34-c682d371b3bf,FL-1063,4,8,4,4,5,1,2024-04-16,6,1
c3be9321-f8db-4c28-a173-1d9174d25704,f8e93e0e-750b-4741-ac52-e8311070a073,FL-1063,4,9,5,5,5,5,2024-04-18,6,1
b7269b03-8ccb-4463-8881-3b37612a3741,b97198d2-f5c5-40ac-a3e9-2d2708e220ae,FL-1064,4,7,5,4,4,3,2023-01-08,16,1
4d8852bf-df80-4d55-bc6a-30283541b9f9,fbe12f1a-1715-404e-bb8e-7e385b478306,FL-1064,5,8,5,2,5,2,2023-01-06,16,1
8f708917-f67c-4d2a-bcfc-1c7fa9598b88,c8a43638-4303-435d-9d9a-d78ba933275e,FL-1064,5,9,4,4,5,2,2023-01-07,16,1
261d4ea2-8f6b-4f48-bc96-de2aabfb596c,bf5734f3-fdbc-4fcf-8522-0fa8557abcc6,FL-1064,4,7,4,3,5,4,2023-01-07,16,1
8cd33461-ecc5-4064-870b-8db9d1c5f1f7,d6adff0d-cf71-4712-9920-074cbc90e0e1,FL-1064,4,8,5,3,4,3,2023-01-09,16,1
f8a1cbbf-6290-4ee1-a10b-e81d716b048c,170debe5-7fd9-4d87-9ee6-9fdd0e76c3fa,FL-1064,5,9,5,3,3,3,2023-01-08,16,1
0e78b5f4-38f5-4344-8174-bec0fb5a3db6,54c9a1ae-06b3-4e77-aaf9-ff90d161b9b7,FL-1064,5,10,5,4,5,3,2023-01-06,16,1
abb51423-01f6-4573-a84d-d62643528048,70c771f4-5e3e-41ff-9382-024965cfbd2e,FL-1064,4,8,5,3,5,4,2023-01-09,16,1
dcbe4b50-7cf2-42ac-8154-bc02b4a59c60,4cfb5ec7-89b6-4e95-b860-39e0ffd12b71,FL-1065,4,9,4,5,2,5,2023-12-11,6,1
4fe0e0b6-5023-418b-a5e0-af5e28dd9841,55a06551-512e-4ff4-abb1-596c56dcf7bc,FL-1065,5,10,3,4,2,4,2023-12-10,6,0
8d42243e-f98a-48fc-a0ce-bd1b534f7ea3,8ec47c07-be7a-4e15-8f30-40ca0180197b,FL-1065,5,10,4,3,4,4,2023-12-08,6,1
1c1265dd-1d2b-47aa-a57c-a3be05618f85,88e23f2e-d55c-41a2-86ca-8315e858ed0f,FL-1065,4,10,5,4,4,3,2023-12-09,6,1
9aaa4af9-e13e-44bd-afb5-9240f7dc42f0,b09eb0b4-2e05-4b33-ad28-8a426a503710,FL-1065,3,6,5,5,3,5,2023-12-10,6,0
45255ba6-c347-466b-829f-5c0d5cee052a,57835398-9749-49f5-9cc1-7a50bdc66740,FL-1065,4,9,4,4,3,2,2023-12-11,6,1
60f96754-5656-43f1-a767-5ac2a48ff5a8,d58d5e3d-d1a1-42e9-bdd7-69f9133730e2,FL-1065,4,7,5,4,4,3,2023-12-10,6,1
00c82893-5689-4d7c-a532-55e1718a6f87,b5e5b7e8-a72d-4613-9624-fbdcf0bed230,FL-1065,5,10,4,3,4,3,2023-12-08,6,1
129b8840-8243-4258-b1ab-fba7d29927fc,5d79e1e7-e4ce-4129-96b8-6a4c1770edf6,FL-1066,5,10,5,3,3,2,2024-05-01,9,1
7c7f1576-8c4f-42c2-9d4e-43ec37e08036,7e8d371e-1074-4a8a-a982-631abed05d1a,FL-1066,5,10,5,3,5,3,2024-05-01,9,1
9df53587-8583-4d08-9d03-873208e91daf,cbdf0e81-3a78-423e-bce1-d4d05df6e4cf,FL-1066,4,7,5,3,3,2,2024-05-02,9,1
a597d5ad-04ae-4e77-a5c2-491e9459db17,c08f55be-110d-42a5-9732-d39cd56c6028,FL-1066,4,7,5,4,4,3,2024-05-02,9,1
353288bc-c972-43d1-93e8-2e0b785d76cb,c65e9306-e647-4774-815d-d59ee80540d8,FL-1066,4,9,4,4,4,3,2024-05-03,9,1
3f26bca0-1778-4be9-98c3-107d4a0b36a1,b8b12068-bcaa-45c9-899d-ee20c89bd53f,FL-1067,5,10,4,4,4,3,2024-11-14,47,1
930b3cf5-d91b-4498-9eec-dd0b5b60a5d2,3bb4e151-b15a-4b6a-90c8-fafaad0bc6d2,FL-1067,5,9,5,4,3,4,2024-11-15,47,1
7e16521a-df0d-4b7b-b8dc-9e7497668935,0af7b8e7-7235-4db5-b283-1ce14d1711f5,FL-1067,3,7,4,4,4,3,2024-11-14,47,0
527ca538-a502-40f8-bf2f-a55fba0726a9,d154ab5f-269f-40a7-9e1e-6db1b12d7c59,FL-1067,4,8,5,3,5,5,2024-11-16,47,1
b1581907-17da-405f-b1d2-7185d0c1f1da,97b07544-b006-4881-b8d9-5cac68b036ba,FL-1067,4,9,3,5,5,2,2024-11-17,47,0
b4b671dd-014d-4fa8-bafc-4dadcb63614c,214828c3-5ace-4f0f-a0f2-2b8653fad7df,FL-1067,4,10,4,3,4,3,2024-11-18,47,1
d55226b0-43d4-40b4-93fe-bbe2e76c38f6,4b23fab7-e4aa-439b-a05e-fbaa20d8dced,FL-1067,4,5,3,5,3,2,2024-11-14,47,0
9f2dfc18-3235-4b7f-a155-beb262777b80,882f6069-6301-4c09-a66d-a8e372e62694,FL-1067,4,10,5,4,5,2,2024-11-17,47,1
7de4e4db-c0d5-4208-93e3-165bf18ac3fa,53b7883e-aeea-4228-bdf7-0387dab279d8,FL-1067,3,5,4,4,4,4,2024-11-17,47,0
5370146f-18c2-4572-a0f6-3cbec2dbdbda,a5851a81-b7f3-4600-bb8d-21e39a6912e9,FL-1068,4,7,5,5,5,3,2024-03-31,38,1
e7148c74-4964-4348-b242-96eb789675c5,5b2457ad-887b-42e1-90b1-68d50e12d521,FL-1068,3,7,5,3,3,3,2024-04-01,38,0
91602d26-9781-4af7-8207-4489e076b2f6,f3125894-5138-430a-ae35-54b8d5451e64,FL-1068,4,8,5,4,3,4,2024-03-29,38,1
b7dc4a7c-3059-4e63-a6c8-023228ec79a8,d4ef7d2d-d5d8-4a69-80ae-b3f642560486,FL-1068,3,4,5,4,3,2,2024-04-01,38,0
515c76fb-527f-41ee-9565-af9e54172ee6,f2ec090f-3909-4d0b-9a64-691eec6c75e7,FL-1068,4,9,5,5,4,4,2024-03-30,38,1
6d07049a-6558-46bd-8866-010a49aae720,100b4cb4-73d5-4d41-9351-e47491a4e1f0,FL-1068,5,10,4,2,4,5,2024-04-02,38,1
c3df0b73-ad15-43ca-8adf-d371ab68e56c,33704bf4-7208-47d7-b0ee-9d660d96bad7,FL-1068,5,10,5,3,2,3,2024-03-30,38,1
d939d2f3-c9ab-4998-a139-25bb3cbb5aa6,0dd2d701-5cb1-4816-ad73-65b457322636,FL-1069,3,6,4,4,5,3,2023-02-16,14,0
80cb477b-b311-4a87-849e-b8fb658cea68,e12eed75-fef2-4c2f-892c-31cf88b2fc88,FL-1069,4,8,4,4,4,4,2023-02-13,14,1
ef528106-f101-4c1e-a307-741e7c68cd24,863931c2-a0e6-4504-83ab-39bfa2cd7e84,FL-1069,5,10,5,5,4,2,2023-02-13,14,1
dabfc82f-423c-4090-a090-1f275c21ff0d,eda161c4-df47-4950-8fd2-b804dbf8a4a6,FL-1069,4,8,5,3,4,4,2023-02-14,14,1
60f5701a-3ec2-4f0b-84f8-0633002196ff,c712a83b-a575-467e-9410-dc31d3233d4a,FL-1069,4,6,5,5,3,5,2023-02-12,14,1
87351edd-3593-4cb7-80f4-619bfd072196,0f6d11ec-1c5d-44bb-9ac5-0f67ca3e0f25,FL-1069,5,10,3,2,5,4,2023-02-14,14,0
681e1ee1-0138-4f02-90bb-0de58959081e,de18ce97-2f1b-4870-b246-3e679d64b0ce,FL-1069,4,8,4,4,3,4,2023-02-13,14,1
99f021f4-8f8a-424b-85a4-365dd1d4273b,2d3934c7-fbea-4383-983f-65c64fb8a5f7,FL-1069,4,7,4,4,3,3,2023-02-15,14,1
03a2b164-08ef-46d0-906e-e1f22eecbb94,6f3da9f6-6ec0-446c-ae1a-fcada4990455,FL-1069,4,9,5,1,5,4,2023-02-13,14,1
51c1f945-6d4c-4687-90bf-ccbfbaf312bd,927b3dc6-723a-4522-8bf6-24af59b7fe62,FL-1069,3,5,4,4,4,4,2023-02-15,14,0
cbfa6986-2b89-4961-b593-2d79265a964d,142861a5-b9a3-43fa-ab62-de44f61dea2e,FL-1070,4,8,4,4,3,2,2023-11-13,5,1
2c89fa12-54e2-4420-9f79-992578cbc56a,972a9547-8161-4310-989b-4e01b914b773,FL-1070,5,9,3,3,4,2,2023-11-17,5,0
e3ac7c75-19d4-48ad-b050-c9cebee39fa0,fc21a005-1325-4c69-aa98-a6d45524253c,FL-1070,3,6,4,4,5,3,2023-11-17,5,0
ae0bbae9-7594-4b8e-b052-ab2187619c44,dc666a92-c90a-4aba-b771-18a0e519760b,FL-1070,5,8,4,4,4,4,2023-11-14,5,1
c446b3ca-24fc-456d-95c5-bb3f67682717,a15e140c-8dc3-4977-b0be-c9ca471ea083,FL-1070,4,9,3,5,5,2,2023-11-14,5,0
d8575c24-b7fb-4c67-a51a-fa6b9f27345a,6b79f428-f7d2-4414-a75a-df13dd122808,FL-1070,5,9,5,3,5,4,2023-11-17,5,1
212933db-4325-41fd-8a81-bd1a78e85f06,d3e6aaf0-ace6-42b2-bc43-65fa39086a54,FL-1070,4,7,5,5,4,2,2023-11-14,5,1
14d963dd-5559-4a45-be0a-5f7afd6df4e6,4aba41b0-2bbd-4a2c-9422-556704c09013,FL-1070,4,9,4,3,4,4,2023-11-14,5,1
07f21e5f-c05d-421e-9a8f-9056615c84e4,4581556e-f9ae-4945-b582-33dad857acc3,FL-1070,3,5,4,4,4,4,2023-11-13,5,0
f75a2216-8c93-407f-8e79-0da0a8db6d78,10996477-7c84-4f80-bb95-4c6b9c21dc1a,FL-1070,4,7,5,4,5,3,2023-11-14,5,1
769652a7-b7d2-4aef-b782-5a83e3863e2a,887a49d4-2b21-4062-966b-ffa51e24e81e,FL-1071,5,9,4,3,5,5,2024-09-25,0,1
41edcb37-4776-491b-b669-0f3fc5004f27,acbb0ad2-a0cc-4299-9942-0e57bf24462f,FL-1071,3,8,5,2,3,5,2024-09-27,0,0
a4d0f439-4f03-4239-ae70-d84efb6e4d11,8ab5345c-4dc8-454a-ba92-803877ac018f,FL-1071,4,10,5,3,5,3,2024-09-26,0,1
2c6a2955-bfa3-43ef-b9f0-ef3d0fc87b72,e9e3ae64-97f1-4b0b-98e8-7899ec2bea03,FL-1071,3,4,5,3,5,5,2024-09-26,0,0
95bf7116-ec80-4a63-8e37-82995c8c00a1,7a554fa9-8de7-4188-8a01-fe2290ef1c52,FL-1071,4,8,5,2,4,2,2024-09-28,0,1
363d5e9e-5693-4f9d-9e76-a6ab32860166,4c4c7c05-1456-403d-942a-c6b58b5f6758,FL-1071,3,7,4,5,3,5,2024-09-25,0,0
8f5dbf6d-2236-4d61-a65a-19e108c37d60,9d868e78-55cd-4623-9595-a7c6cf702dac,FL-1071,3,6,5,4,5,2,2024-09-29,0,0
78d6a3d1-12ac-4216-9cb5-9fe27e480081,06759d24-4cc4-4f51-a420-3be51d127130,FL-1071,4,9,4,5,5,3,2024-09-26,0,1
c44690db-3634-49bf-9ece-aa9c7b0eb046,ebd6480b-1b4b-485e-9a96-82a00f5271e4,FL-1072,3,6,4,4,3,2,2024-04-02,61,0
b56146a4-7358-48df-8f7d-1075318fd8f3,2e2cf6b7-e124-4ee3-8859-c3fb6ac7cb01,FL-1072,4,8,5,5,5,2,2024-04-05,61,1
db8a223e-f153-4c99-84bd-38d659a4bd6f,f1795c64-6a91-4879-ad36-44f570e79a88,FL-1072,3,5,4,2,3,3,2024-04-05,61,0
74f4565b-99ed-440e-a0c8-e6e6eaca77a9,28d4a6a3-642f-4fde-ad71-4847e990f7f8,FL-1072,3,6,5,1,4,2,2024-04-06,61,0
37bd6431-f5df-498b-bbcd-c9a6e9ac1eba,d077c589-2ae5-47d1-a3b8-8ba61b257087,FL-1072,2,2,4,5,5,2,2024-04-04,61,0
ac56704b-236e-46b5-9ae5-da41ec390b2a,eec2dc6f-8bfc-477a-89e5-8a84b1600621,FL-1073,4,10,5,5,4,3,2023-12-03,0,1
85acb67b-e0ac-4809-96c8-c2866142f74c,f79b370a-88e2-429d-89a1-aa633e4997bf,FL-1073,4,7,4,4,4,3,2023-12-03,0,1
92af99b6-5d7c-4116-b18d-40661d1214f6,00962148-afde-4e08-a866-aa7c348b5b36,FL-1073,5,10,4,5,4,4,2023-12-04,0,1
01cbb6ee-0cf6-4dce-96fa-7dd3bafcb591,340b89d9-d192-4cca-b441-c20a5190a3f3,FL-1073,4,8,5,5,5,5,2023-12-05,0,1
e67c974f-a8fe-43dc-b298-f07d3640c938,e8224751-8a95-45cc-b78e-9605a14e8c18,FL-1073,4,7,5,4,3,4,2023-12-05,0,1
a55a21bb-4ce1-4e72-adaf-743d15b72ad0,8e5b89ff-a59e-4a37-9f66-d93199f1f843,FL-1073,4,9,4,5,5,5,2023-12-02,0,1
02813fc4-b90c-4ffe-9377-07720371c953,7f8557d2-b6b0-4b5f-a3b6-0cb9d3f85b56,FL-1073,5,9,5,5,3,4,2023-12-06,0,1
869e19a9-bf95-42b2-8c5f-8c704f3a5399,b462d85e-7f8c-4aa9-bfd9-ab124430320d,FL-1073,5,10,5,3,4,2,2023-12-05,0,1
26260e62-e0da-41a4-a8f8-a32685e40d7e,76c22b8c-973d-4f76-93b7-de31042c263e,FL-1073,4,7,4,4,3,2,2023-12-02,0,1
8673d921-6ef0-4432-8348-e3396dfb47b3,97b07544-b006-4881-b8d9-5cac68b036ba,FL-1073,4,8,5,4,3,4,2023-12-04,0,1
07dd59f9-28e1-4181-b5e9-1d4091f3c16e,7fb06b34-b000-4fc4-b589-7b52a397b752,FL-1074,4,8,4,3,3,2,2024-10-21,33,1
6ca19333-b5d1-485f-9f6a-60b89fd1d30e,3e81a685-8eb2-418b-861a-022d767d6baf,FL-1074,3,7,5,3,2,3,2024-10-21,33,0
90d485bd-d0f6-4feb-b8e1-7614aeae8193,810a6f7d-1b79-489c-8cee-5e5e004d2bd3,FL-1074,4,8,4,5,4,3,2024-10-21,33,1
6413a2a4-fb93-4040-af29-352c0f033271,c0a37e75-3577-4778-a64b-4410243b1b94,FL-1074,3,6,4,5,4,5,2024-10-21,33,0
c4f12c20-2a35-4336-9bdf-4bcf492760dc,08a8c6d7-16ad-4850-bc06-46b052838bad,FL-1074,5,10,5,4,5,3,2024-10-22,33,1
1892b4bd-67d5-47c3-8402-2e1377a5069d,0523a07f-8871-4167-a37a-fab4ac0765c3,FL-1075,4,8,4,5,3,5,2024-06-26,9,1
84c52791-1ad1-41c0-aaf4-16641ea80ddd,8f01788d-2f35-4eaa-b70f-4764ee452953,FL-1075,4,7,5,2,4,4,2024-06-24,9,1
d69c0759-9a6a-476d-8ff5-133f41d92e76,abf29f80-8429-4e62-b0f1-d821270a0a07,FL-1075,4,8,5,3,2,3,2024-06-25,9,1
a24a10b8-8374-492b-9372-65548b9bdc34,151d9769-d9d4-4167-9536-c4ff9e1b7eb5,FL-1075,5,10,4,2,2,5,2024-06-24,9,1
58d22544-d50d-487d-b419-95c8189a50f2,eac47bf1-7c31-4294-92c5-5ed683744f5a,FL-1075,4,9,3,5,5,2,2024-06-24,9,0
980ad4a5-cfd7-4b35-aac7-518033d50836,600d7c71-a1c1-446d-84b0-64b563a04e43,FL-1075,4,7,5,4,3,3,2024-06-24,9,1
04fe4c08-5291-4419-84a8-b731f2acd9aa,9c98170e-7036-48d6-87eb-682675d6cdfa,FL-1076,2,5,4,2,4,2,2023-07-23,84,0
5aa5f76a-2518-4e67-a6aa-4872641e4529,d5487e23-88f7-434d-8819-4af2068108c9,FL-1076,3,6,4,3,5,2,2023-07-22,84,0
b62c89ce-356e-4e15-b8d6-ee960143099a,8299e09d-ce08-4a00-aa90-5b71de8d02d5,FL-1076,3,8,4,4,5,4,2023-07-23,84,0
7f29300c-a3c9-441a-8343-57aea5a1dd28,8a11337a-281c-4ab5-9419-a49d061a2573,FL-1076,3,6,5,4,5,2,2023-07-24,84,0
fa0f5061-cb71-41e6-8277-aa5ab95addf7,001099d4-9987-44e9-a57b-4a72cececb0e,FL-1076,3,6,4,4,4,4,2023-07-23,84,0
a45dec69-35fd-42d8-bb7f-d50d0d8fac53,cae11958-cfdf-4fdc-b67c-6aa683aca074,FL-1076,3,7,5,4,4,3,2023-07-25,84,0
56981bdc-bb73-4d8f-b6c3-06d883a3bf5a,0c370def-5ad7-47cd-b120-f096ff05d9ad,FL-1076,3,7,3,5,5,5,2023-07-21,84,0
a862fc7a-9acc-400c-9d63-436b8d404172,ec9607e9-9250-439d-a7da-74b62bfd6ce6,FL-1076,3,7,5,5,4,2,2023-07-24,84,0
